order_item_id,order_id,product_id,quantity,price,cost_price,created_at,updated_at
ITM-1249,ORD-1125,PROD-106,8,49.09,34.36,2024-12-03 00:00:00,2024-12-03 00:00:00
ITM-1250,ORD-1126,PROD-103,7,65.28,45.7,2024-12-02 00:00:00,2024-12-02 00:00:00
ITM-1251,ORD-1126,PROD-109,7,30.55,21.38,2024-12-02 00:00:00,2024-12-02 00:00:00
ITM-1252,ORD-1127,PROD-107,2,34.78,24.35,2024-12-13 00:00:00,2024-12-13 00:00:00
ITM-1253,ORD-1128,PROD-110,2,56.62,39.63,2024-12-21 00:00:00,2024-12-21 00:00:00
ITM-1254,ORD-1129,PROD-101,9,31.91,22.34,2024-12-15 00:00:00,2024-12-15 00:00:00
ITM-1255,ORD-1129,PROD-109,9,30.55,21.38,2024-12-15 00:00:00,2024-12-15 00:00:00
ITM-1256,ORD-1129,PROD-102,3,61.09,42.76,2024-12-15 00:00:00,2024-12-15 00:00:00
ITM-1257,ORD-1130,PROD-103,1,65.28,45.7,2024-12-11 00:00:00,2024-12-11 00:00:00
ITM-1258,ORD-1130,PROD-105,10,15.47,10.83,2024-12-11 00:00:00,2024-12-11 00:00:00
ITM-1259,ORD-1130,PROD-105,10,15.47,10.83,2024-12-11 00:00:00,2024-12-11 00:00:00
ITM-1260,ORD-1131,PROD-106,8,49.09,34.36,2024-12-19 00:00:00,2024-12-19 00:00:00
ITM-1261,ORD-1132,PROD-101,6,31.91,22.34,2024-12-17 00:00:00,2024-12-17 00:00:00
ITM-1262,ORD-1133,PROD-102,5,61.09,42.76,2024-12-21 00:00:00,2024-12-21 00:00:00
ITM-1263,ORD-1134,PROD-105,3,15.47,10.83,2024-12-03 00:00:00,2024-12-03 00:00:00
ITM-1264,ORD-1134,PROD-106,10,49.09,34.36,2024-12-03 00:00:00,2024-12-03 00:00:00
ITM-1265,ORD-1134,PROD-103,9,65.28,45.7,2024-12-03 00:00:00,2024-12-03 00:00:00
ITM-1266,ORD-1135,PROD-108,5,62.83,43.98,2024-12-08 00:00:00,2024-12-08 00:00:00
ITM-1267,ORD-1135,PROD-110,9,56.62,39.63,2024-12-08 00:00:00,2024-12-08 00:00:00
ITM-1268,ORD-1136,PROD-108,6,62.83,43.98,2024-12-24 00:00:00,2024-12-24 00:00:00
ITM-1269,ORD-1137,PROD-110,2,56.62,39.63,2024-12-24 00:00:00,2024-12-24 00:00:00
ITM-1270,ORD-1137,PROD-109,2,30.55,21.38,2024-12-24 00:00:00,2024-12-24 00:00:00
ITM-1271,ORD-1137,PROD-103,3,65.28,45.7,2024-12-24 00:00:00,2024-12-24 00:00:00
ITM-1272,ORD-1138,PROD-107,9,34.78,24.35,2024-12-04 00:00:00,2024-12-04 00:00:00
ITM-1273,ORD-1138,PROD-106,5,49.09,34.36,2024-12-04 00:00:00,2024-12-04 00:00:00
ITM-1274,ORD-1138,PROD-107,9,34.78,24.35,2024-12-04 00:00:00,2024-12-04 00:00:00
ITM-1275,ORD-1139,PROD-102,9,61.09,42.76,2024-12-04 00:00:00,2024-12-04 00:00:00
ITM-1276,ORD-1139,PROD-103,8,65.28,45.7,2024-12-04 00:00:00,2024-12-04 00:00:00
ITM-1277,ORD-1140,PROD-101,3,31.91,22.34,2024-12-19 00:00:00,2024-12-19 00:00:00
ITM-1278,ORD-1140,PROD-104,2,29.52,20.66,2024-12-19 00:00:00,2024-12-19 00:00:00
ITM-1279,ORD-1140,PROD-107,4,34.78,24.35,2024-12-19 00:00:00,2024-12-19 00:00:00
ITM-1280,ORD-1141,PROD-105,6,15.47,10.83,2024-12-04 00:00:00,2024-12-04 00:00:00
ITM-1281,ORD-1141,PROD-103,5,65.28,45.7,2024-12-04 00:00:00,2024-12-04 00:00:00
ITM-1282,ORD-1142,PROD-107,4,34.78,24.35,2024-12-16 00:00:00,2024-12-16 00:00:00
ITM-1283,ORD-1143,PROD-102,8,61.09,42.76,2024-12-09 00:00:00,2024-12-09 00:00:00
ITM-1284,ORD-1144,PROD-108,9,62.83,43.98,2024-12-11 00:00:00,2024-12-11 00:00:00
ITM-1285,ORD-1145,PROD-104,7,29.52,20.66,2024-12-15 00:00:00,2024-12-15 00:00:00
ITM-1286,ORD-1146,PROD-101,7,31.91,22.34,2024-12-25 00:00:00,2024-12-25 00:00:00
ITM-1287,ORD-1146,PROD-105,9,15.47,10.83,2024-12-25 00:00:00,2024-12-25 00:00:00
ITM-1288,ORD-1146,PROD-109,9,30.55,21.38,2024-12-25 00:00:00,2024-12-25 00:00:00
ITM-1289,ORD-1147,PROD-110,9,56.62,39.63,2024-12-09 00:00:00,2024-12-09 00:00:00
ITM-1290,ORD-1147,PROD-106,7,49.09,34.36,2024-12-09 00:00:00,2024-12-09 00:00:00
ITM-1291,ORD-1148,PROD-106,8,49.09,34.36,2024-12-12 00:00:00,2024-12-12 00:00:00
ITM-1292,ORD-1148,PROD-108,6,62.83,43.98,2024-12-12 00:00:00,2024-12-12 00:00:00
ITM-1293,ORD-1149,PROD-102,9,61.09,42.76,2024-12-07 00:00:00,2024-12-07 00:00:00
ITM-1294,ORD-1149,PROD-109,5,30.55,21.38,2024-12-07 00:00:00,2024-12-07 00:00:00
ITM-1295,ORD-1150,PROD-105,8,15.47,10.83,2024-12-05 00:00:00,2024-12-05 00:00:00
ITM-1296,ORD-1150,PROD-102,8,61.09,42.76,2024-12-05 00:00:00,2024-12-05 00:00:00
ITM-1297,ORD-1150,PROD-105,8,15.47,10.83,2024-12-05 00:00:00,2024-12-05 00:00:00
ITM-1298,ORD-1151,PROD-106,4,49.09,34.36,2024-12-15 00:00:00,2024-12-15 00:00:00
ITM-1299,ORD-1152,PROD-105,8,15.47,10.83,2024-12-01 00:00:00,2024-12-01 00:00:00
ITM-1300,ORD-1153,PROD-106,6,49.09,34.36,2024-12-10 00:00:00,2024-12-10 00:00:00
ITM-1301,ORD-1153,PROD-105,9,15.47,10.83,2024-12-10 00:00:00,2024-12-10 00:00:00
ITM-1302,ORD-1154,PROD-110,10,56.62,39.63,2024-12-13 00:00:00,2024-12-13 00:00:00
ITM-1303,ORD-1155,PROD-101,6,31.91,22.34,2024-12-17 00:00:00,2024-12-17 00:00:00
ITM-1304,ORD-1155,PROD-102,8,61.09,42.76,2024-12-17 00:00:00,2024-12-17 00:00:00
ITM-1305,ORD-1155,PROD-101,8,31.91,22.34,2024-12-17 00:00:00,2024-12-17 00:00:00
ITM-1306,ORD-1156,PROD-102,8,61.09,42.76,2024-12-19 00:00:00,2024-12-19 00:00:00
ITM-1307,ORD-1156,PROD-110,3,56.62,39.63,2024-12-19 00:00:00,2024-12-19 00:00:00
ITM-1308,ORD-1157,PROD-104,7,29.52,20.66,2024-12-19 00:00:00,2024-12-19 00:00:00
ITM-1309,ORD-1158,PROD-104,5,29.52,20.66,2024-12-14 00:00:00,2024-12-14 00:00:00
ITM-1310,ORD-1158,PROD-107,4,34.78,24.35,2024-12-14 00:00:00,2024-12-14 00:00:00
ITM-1311,ORD-1158,PROD-109,10,30.55,21.38,2024-12-14 00:00:00,2024-12-14 00:00:00
ITM-1312,ORD-1159,PROD-101,10,31.91,22.34,2024-12-17 00:00:00,2024-12-17 00:00:00
ITM-1313,ORD-1160,PROD-106,8,49.09,34.36,2024-12-26 00:00:00,2024-12-26 00:00:00
ITM-1314,ORD-1161,PROD-106,1,49.09,34.36,2024-12-07 00:00:00,2024-12-07 00:00:00
ITM-1315,ORD-1161,PROD-105,3,15.47,10.83,2024-12-07 00:00:00,2024-12-07 00:00:00
ITM-1316,ORD-1161,PROD-102,6,61.09,42.76,2024-12-07 00:00:00,2024-12-07 00:00:00
ITM-1317,ORD-1162,PROD-106,7,49.09,34.36,2024-12-15 00:00:00,2024-12-15 00:00:00
ITM-1318,ORD-1163,PROD-110,7,56.62,39.63,2024-12-05 00:00:00,2024-12-05 00:00:00
ITM-1319,ORD-1163,PROD-110,4,56.62,39.63,2024-12-05 00:00:00,2024-12-05 00:00:00
ITM-1320,ORD-1163,PROD-109,7,30.55,21.38,2024-12-05 00:00:00,2024-12-05 00:00:00
ITM-1321,ORD-1164,PROD-103,6,65.28,45.7,2024-12-20 00:00:00,2024-12-20 00:00:00
ITM-1322,ORD-1164,PROD-109,3,30.55,21.38,2024-12-20 00:00:00,2024-12-20 00:00:00
ITM-1323,ORD-1165,PROD-104,3,29.52,20.66,2024-12-21 00:00:00,2024-12-21 00:00:00
ITM-1324,ORD-1165,PROD-103,10,65.28,45.7,2024-12-21 00:00:00,2024-12-21 00:00:00
ITM-1325,ORD-1165,PROD-109,2,30.55,21.38,2024-12-21 00:00:00,2024-12-21 00:00:00
ITM-1326,ORD-1166,PROD-106,1,49.09,34.36,2024-12-07 00:00:00,2024-12-07 00:00:00
ITM-1327,ORD-1166,PROD-109,5,30.55,21.38,2024-12-07 00:00:00,2024-12-07 00:00:00
ITM-1328,ORD-1167,PROD-106,7,49.09,34.36,2024-12-13 00:00:00,2024-12-13 00:00:00
ITM-1329,ORD-1168,PROD-104,2,29.52,20.66,2024-12-26 00:00:00,2024-12-26 00:00:00
ITM-1330,ORD-1169,PROD-107,1,34.78,24.35,2024-12-21 00:00:00,2024-12-21 00:00:00
ITM-1331,ORD-1169,PROD-102,7,61.09,42.76,2024-12-21 00:00:00,2024-12-21 00:00:00
ITM-1332,ORD-1169,PROD-102,10,61.09,42.76,2024-12-21 00:00:00,2024-12-21 00:00:00
ITM-1333,ORD-1170,PROD-106,3,49.09,34.36,2024-12-16 00:00:00,2024-12-16 00:00:00
ITM-1334,ORD-1171,PROD-110,7,56.62,39.63,2024-12-01 00:00:00,2024-12-01 00:00:00
ITM-1335,ORD-1171,PROD-104,2,29.52,20.66,2024-12-01 00:00:00,2024-12-01 00:00:00
ITM-1336,ORD-1171,PROD-104,2,29.52,20.66,2024-12-01 00:00:00,2024-12-01 00:00:00
ITM-1337,ORD-1172,PROD-102,6,61.09,42.76,2024-12-07 00:00:00,2024-12-07 00:00:00
ITM-1338,ORD-1172,PROD-102,2,61.09,42.76,2024-12-07 00:00:00,2024-12-07 00:00:00
ITM-1339,ORD-1173,PROD-107,8,34.78,24.35,2024-12-24 00:00:00,2024-12-24 00:00:00
ITM-1340,ORD-1173,PROD-105,3,15.47,10.83,2024-12-24 00:00:00,2024-12-24 00:00:00
ITM-1341,ORD-1173,PROD-102,5,61.09,42.76,2024-12-24 00:00:00,2024-12-24 00:00:00
ITM-1342,ORD-1174,PROD-107,2,34.78,24.35,2024-12-05 00:00:00,2024-12-05 00:00:00
ITM-1343,ORD-1174,PROD-103,7,65.28,45.7,2024-12-05 00:00:00,2024-12-05 00:00:00
ITM-1344,ORD-1175,PROD-102,8,61.09,42.76,2024-12-25 00:00:00,2024-12-25 00:00:00
ITM-1345,ORD-1175,PROD-102,8,61.09,42.76,2024-12-25 00:00:00,2024-12-25 00:00:00
ITM-1346,ORD-1176,PROD-106,3,49.09,34.36,2024-12-12 00:00:00,2024-12-12 00:00:00
ITM-1347,ORD-1177,PROD-109,9,30.55,21.38,2024-12-15 00:00:00,2024-12-15 00:00:00
ITM-1348,ORD-1177,PROD-106,1,49.09,34.36,2024-12-15 00:00:00,2024-12-15 00:00:00
ITM-1349,ORD-1177,PROD-101,1,31.91,22.34,2024-12-15 00:00:00,2024-12-15 00:00:00
ITM-1350,ORD-1178,PROD-107,8,34.78,24.35,2024-12-07 00:00:00,2024-12-07 00:00:00
ITM-1351,ORD-1179,PROD-101,10,31.91,22.34,2024-12-06 00:00:00,2024-12-06 00:00:00
ITM-1352,ORD-1180,PROD-103,3,65.28,45.7,2024-12-06 00:00:00,2024-12-06 00:00:00
ITM-1353,ORD-1180,PROD-101,3,31.91,22.34,2024-12-06 00:00:00,2024-12-06 00:00:00
ITM-1354,ORD-1181,PROD-102,3,61.09,42.76,2024-12-22 00:00:00,2024-12-22 00:00:00
ITM-1355,ORD-1182,PROD-108,5,62.83,43.98,2024-12-08 00:00:00,2024-12-08 00:00:00
ITM-1356,ORD-1182,PROD-107,10,34.78,24.35,2024-12-08 00:00:00,2024-12-08 00:00:00
ITM-1357,ORD-1182,PROD-107,1,34.78,24.35,2024-12-08 00:00:00,2024-12-08 00:00:00
ITM-1358,ORD-1183,PROD-106,3,49.09,34.36,2024-12-15 00:00:00,2024-12-15 00:00:00
ITM-1359,ORD-1183,PROD-110,8,56.62,39.63,2024-12-15 00:00:00,2024-12-15 00:00:00
ITM-1360,ORD-1184,PROD-104,1,29.52,20.66,2024-12-16 00:00:00,2024-12-16 00:00:00
ITM-1361,ORD-1184,PROD-108,5,62.83,43.98,2024-12-16 00:00:00,2024-12-16 00:00:00
ITM-1362,ORD-1185,PROD-107,6,34.78,24.35,2024-12-02 00:00:00,2024-12-02 00:00:00
ITM-1363,ORD-1186,PROD-102,7,61.09,42.76,2024-12-26 00:00:00,2024-12-26 00:00:00
ITM-1364,ORD-1186,PROD-102,6,61.09,42.76,2024-12-26 00:00:00,2024-12-26 00:00:00
ITM-1365,ORD-1187,PROD-101,1,31.91,22.34,2024-12-01 00:00:00,2024-12-01 00:00:00
ITM-1366,ORD-1188,PROD-107,1,34.78,24.35,2024-12-01 00:00:00,2024-12-01 00:00:00
ITM-1367,ORD-1189,PROD-108,6,62.83,43.98,2024-12-01 00:00:00,2024-12-01 00:00:00
ITM-1368,ORD-1190,PROD-103,8,65.28,45.7,2024-12-19 00:00:00,2024-12-19 00:00:00
ITM-1369,ORD-1191,PROD-109,5,30.55,21.38,2024-12-11 00:00:00,2024-12-11 00:00:00
ITM-1370,ORD-1191,PROD-104,9,29.52,20.66,2024-12-11 00:00:00,2024-12-11 00:00:00
ITM-1371,ORD-1192,PROD-107,8,34.78,24.35,2024-12-05 00:00:00,2024-12-05 00:00:00
ITM-1372,ORD-1192,PROD-110,5,56.62,39.63,2024-12-05 00:00:00,2024-12-05 00:00:00
ITM-1373,ORD-1192,PROD-108,2,62.83,43.98,2024-12-05 00:00:00,2024-12-05 00:00:00
ITM-1374,ORD-1193,PROD-102,6,61.09,42.76,2024-12-26 00:00:00,2024-12-26 00:00:00
ITM-1375,ORD-1193,PROD-110,2,56.62,39.63,2024-12-26 00:00:00,2024-12-26 00:00:00
ITM-1376,ORD-1194,PROD-109,9,30.55,21.38,2024-12-11 00:00:00,2024-12-11 00:00:00
ITM-1377,ORD-1194,PROD-110,5,56.62,39.63,2024-12-11 00:00:00,2024-12-11 00:00:00
ITM-1378,ORD-1194,PROD-105,1,15.47,10.83,2024-12-11 00:00:00,2024-12-11 00:00:00
ITM-1379,ORD-1195,PROD-102,5,61.09,42.76,2024-12-09 00:00:00,2024-12-09 00:00:00
ITM-1380,ORD-1196,PROD-105,3,15.47,10.83,2024-12-18 00:00:00,2024-12-18 00:00:00
ITM-1381,ORD-1196,PROD-109,2,30.55,21.38,2024-12-18 00:00:00,2024-12-18 00:00:00
ITM-1382,ORD-1197,PROD-102,4,61.09,42.76,2024-12-27 00:00:00,2024-12-27 00:00:00
ITM-1383,ORD-1198,PROD-106,10,49.09,34.36,2024-12-24 00:00:00,2024-12-24 00:00:00
ITM-1384,ORD-1199,PROD-103,4,65.28,45.7,2024-12-22 00:00:00,2024-12-22 00:00:00
ITM-1385,ORD-1199,PROD-105,2,15.47,10.83,2024-12-22 00:00:00,2024-12-22 00:00:00
ITM-1386,ORD-1199,PROD-110,2,56.62,39.63,2024-12-22 00:00:00,2024-12-22 00:00:00
ITM-1387,ORD-1200,PROD-101,8,31.91,22.34,2024-12-25 00:00:00,2024-12-25 00:00:00
ITM-1388,ORD-1200,PROD-105,5,15.47,10.83,2024-12-25 00:00:00,2024-12-25 00:00:00
ITM-1389,ORD-1200,PROD-102,5,61.09,42.76,2024-12-25 00:00:00,2024-12-25 00:00:00
ITM-1390,ORD-1201,PROD-101,6,31.91,22.34,2024-12-25 00:00:00,2024-12-25 00:00:00
ITM-1391,ORD-1201,PROD-104,9,29.52,20.66,2024-12-25 00:00:00,2024-12-25 00:00:00
ITM-1392,ORD-1201,PROD-102,2,61.09,42.76,2024-12-25 00:00:00,2024-12-25 00:00:00
ITM-1393,ORD-1202,PROD-104,1,29.52,20.66,2024-12-18 00:00:00,2024-12-18 00:00:00
ITM-1394,ORD-1202,PROD-101,10,31.91,22.34,2024-12-18 00:00:00,2024-12-18 00:00:00
ITM-1395,ORD-1203,PROD-108,1,62.83,43.98,2024-12-22 00:00:00,2024-12-22 00:00:00
ITM-1396,ORD-1203,PROD-106,9,49.09,34.36,2024-12-22 00:00:00,2024-12-22 00:00:00
ITM-1397,ORD-1203,PROD-103,7,65.28,45.7,2024-12-22 00:00:00,2024-12-22 00:00:00
ITM-1398,ORD-1204,PROD-106,1,49.09,34.36,2024-12-21 00:00:00,2024-12-21 00:00:00
ITM-1399,ORD-1204,PROD-108,1,62.83,43.98,2024-12-21 00:00:00,2024-12-21 00:00:00
ITM-1400,ORD-1204,PROD-109,3,30.55,21.38,2024-12-21 00:00:00,2024-12-21 00:00:00
ITM-1401,ORD-1205,PROD-105,9,15.47,10.83,2024-12-08 00:00:00,2024-12-08 00:00:00
ITM-1402,ORD-1206,PROD-108,10,62.83,43.98,2024-12-20 00:00:00,2024-12-20 00:00:00
ITM-1403,ORD-1206,PROD-102,2,61.09,42.76,2024-12-20 00:00:00,2024-12-20 00:00:00
ITM-1404,ORD-1207,PROD-107,10,34.78,24.35,2024-12-24 00:00:00,2024-12-24 00:00:00
ITM-1405,ORD-1207,PROD-110,6,56.62,39.63,2024-12-24 00:00:00,2024-12-24 00:00:00
ITM-1406,ORD-1208,PROD-106,2,49.09,34.36,2024-12-19 00:00:00,2024-12-19 00:00:00
ITM-1407,ORD-1208,PROD-110,3,56.62,39.63,2024-12-19 00:00:00,2024-12-19 00:00:00
ITM-1408,ORD-1208,PROD-105,6,15.47,10.83,2024-12-19 00:00:00,2024-12-19 00:00:00
ITM-1409,ORD-1209,PROD-108,10,62.83,43.98,2024-12-03 00:00:00,2024-12-03 00:00:00
ITM-1410,ORD-1210,PROD-105,8,15.47,10.83,2024-12-13 00:00:00,2024-12-13 00:00:00
ITM-1411,ORD-1210,PROD-105,7,15.47,10.83,2024-12-13 00:00:00,2024-12-13 00:00:00
ITM-1412,ORD-1211,PROD-110,8,56.62,39.63,2024-12-01 00:00:00,2024-12-01 00:00:00
ITM-1413,ORD-1212,PROD-106,3,49.09,34.36,2024-12-14 00:00:00,2024-12-14 00:00:00
ITM-1414,ORD-1212,PROD-101,9,31.91,22.34,2024-12-14 00:00:00,2024-12-14 00:00:00
ITM-1415,ORD-1212,PROD-109,5,30.55,21.38,2024-12-14 00:00:00,2024-12-14 00:00:00
ITM-1416,ORD-1213,PROD-106,10,49.09,34.36,2024-12-12 00:00:00,2024-12-12 00:00:00
ITM-1417,ORD-1213,PROD-104,1,29.52,20.66,2024-12-12 00:00:00,2024-12-12 00:00:00
ITM-1418,ORD-1213,PROD-104,1,29.52,20.66,2024-12-12 00:00:00,2024-12-12 00:00:00
ITM-1419,ORD-1214,PROD-108,4,62.83,43.98,2024-12-16 00:00:00,2024-12-16 00:00:00
ITM-1420,ORD-1214,PROD-102,1,61.09,42.76,2024-12-16 00:00:00,2024-12-16 00:00:00
ITM-1421,ORD-1215,PROD-107,4,34.78,24.35,2024-12-09 00:00:00,2024-12-09 00:00:00
ITM-1422,ORD-1215,PROD-110,8,56.62,39.63,2024-12-09 00:00:00,2024-12-09 00:00:00
ITM-1423,ORD-1216,PROD-101,7,31.91,22.34,2024-12-09 00:00:00,2024-12-09 00:00:00
ITM-1424,ORD-1217,PROD-110,5,56.62,39.63,2024-12-20 00:00:00,2024-12-20 00:00:00
ITM-1425,ORD-1217,PROD-107,4,34.78,24.35,2024-12-20 00:00:00,2024-12-20 00:00:00
ITM-1426,ORD-1218,PROD-104,6,29.52,20.66,2024-12-04 00:00:00,2024-12-04 00:00:00
ITM-1427,ORD-1218,PROD-110,5,56.62,39.63,2024-12-04 00:00:00,2024-12-04 00:00:00
ITM-1428,ORD-1218,PROD-102,6,61.09,42.76,2024-12-04 00:00:00,2024-12-04 00:00:00
ITM-1429,ORD-1219,PROD-109,9,30.55,21.38,2024-12-11 00:00:00,2024-12-11 00:00:00
ITM-1430,ORD-1219,PROD-105,5,15.47,10.83,2024-12-11 00:00:00,2024-12-11 00:00:00
ITM-1431,ORD-1219,PROD-106,2,49.09,34.36,2024-12-11 00:00:00,2024-12-11 00:00:00
ITM-1432,ORD-1220,PROD-105,6,15.47,10.83,2024-12-18 00:00:00,2024-12-18 00:00:00
ITM-1433,ORD-1220,PROD-105,5,15.47,10.83,2024-12-18 00:00:00,2024-12-18 00:00:00
ITM-1434,ORD-1221,PROD-101,6,31.91,22.34,2024-12-05 00:00:00,2024-12-05 00:00:00
ITM-1435,ORD-1221,PROD-106,8,49.09,34.36,2024-12-05 00:00:00,2024-12-05 00:00:00
ITM-1436,ORD-1221,PROD-108,2,62.83,43.98,2024-12-05 00:00:00,2024-12-05 00:00:00
ITM-1437,ORD-1222,PROD-103,3,65.28,45.7,2024-12-17 00:00:00,2024-12-17 00:00:00
ITM-1438,ORD-1223,PROD-101,6,31.91,22.34,2024-12-08 00:00:00,2024-12-08 00:00:00
ITM-1439,ORD-1223,PROD-109,4,30.55,21.38,2024-12-08 00:00:00,2024-12-08 00:00:00
ITM-1440,ORD-1224,PROD-108,4,62.83,43.98,2024-12-04 00:00:00,2024-12-04 00:00:00
ITM-1441,ORD-1224,PROD-108,5,62.83,43.98,2024-12-04 00:00:00,2024-12-04 00:00:00
ITM-1442,ORD-1224,PROD-108,6,62.83,43.98,2024-12-04 00:00:00,2024-12-04 00:00:00
ITM-1443,ORD-1225,PROD-109,6,30.55,21.38,2024-12-12 00:00:00,2024-12-12 00:00:00
ITM-1444,ORD-1225,PROD-110,5,56.62,39.63,2024-12-12 00:00:00,2024-12-12 00:00:00
ITM-1445,ORD-1225,PROD-103,9,65.28,45.7,2024-12-12 00:00:00,2024-12-12 00:00:00
ITM-1446,ORD-1226,PROD-104,5,29.52,20.66,2024-12-19 00:00:00,2024-12-19 00:00:00
ITM-1447,ORD-1227,PROD-107,8,34.78,24.35,2024-12-10 00:00:00,2024-12-10 00:00:00
ITM-1448,ORD-1228,PROD-105,1,15.47,10.83,2024-12-07 00:00:00,2024-12-07 00:00:00
ITM-1449,ORD-1228,PROD-104,8,29.52,20.66,2024-12-07 00:00:00,2024-12-07 00:00:00
ITM-1450,ORD-1228,PROD-110,2,56.62,39.63,2024-12-07 00:00:00,2024-12-07 00:00:00
ITM-1451,ORD-1229,PROD-105,10,15.47,10.83,2024-12-20 00:00:00,2024-12-20 00:00:00
ITM-1452,ORD-1230,PROD-107,6,34.78,24.35,2024-12-03 00:00:00,2024-12-03 00:00:00
ITM-1453,ORD-1230,PROD-101,10,31.91,22.34,2024-12-03 00:00:00,2024-12-03 00:00:00
ITM-1454,ORD-1230,PROD-104,10,29.52,20.66,2024-12-03 00:00:00,2024-12-03 00:00:00
ITM-1455,ORD-1231,PROD-107,7,34.78,24.35,2024-12-14 00:00:00,2024-12-14 00:00:00
ITM-1456,ORD-1231,PROD-104,1,29.52,20.66,2024-12-14 00:00:00,2024-12-14 00:00:00
ITM-1457,ORD-1232,PROD-108,3,62.83,43.98,2024-12-10 00:00:00,2024-12-10 00:00:00
ITM-1458,ORD-1232,PROD-110,6,56.62,39.63,2024-12-10 00:00:00,2024-12-10 00:00:00
ITM-1459,ORD-1232,PROD-106,6,49.09,34.36,2024-12-10 00:00:00,2024-12-10 00:00:00
ITM-1460,ORD-1233,PROD-106,3,49.09,34.36,2024-12-16 00:00:00,2024-12-16 00:00:00
ITM-1461,ORD-1234,PROD-108,9,62.83,43.98,2024-12-21 00:00:00,2024-12-21 00:00:00
ITM-1462,ORD-1234,PROD-108,7,62.83,43.98,2024-12-21 00:00:00,2024-12-21 00:00:00
ITM-1463,ORD-1235,PROD-106,4,49.09,34.36,2024-12-17 00:00:00,2024-12-17 00:00:00
ITM-1464,ORD-1235,PROD-107,6,34.78,24.35,2024-12-17 00:00:00,2024-12-17 00:00:00
ITM-1465,ORD-1236,PROD-105,7,15.47,10.83,2024-12-17 00:00:00,2024-12-17 00:00:00
ITM-1466,ORD-1236,PROD-104,2,29.52,20.66,2024-12-17 00:00:00,2024-12-17 00:00:00
ITM-1467,ORD-1236,PROD-108,6,62.83,43.98,2024-12-17 00:00:00,2024-12-17 00:00:00
ITM-1468,ORD-1237,PROD-107,9,34.78,24.35,2024-12-23 00:00:00,2024-12-23 00:00:00
ITM-1469,ORD-1238,PROD-108,9,62.83,43.98,2024-12-22 00:00:00,2024-12-22 00:00:00
ITM-1470,ORD-1238,PROD-106,10,49.09,34.36,2024-12-22 00:00:00,2024-12-22 00:00:00
ITM-1471,ORD-1238,PROD-110,4,56.62,39.63,2024-12-22 00:00:00,2024-12-22 00:00:00
ITM-1472,ORD-1239,PROD-105,10,15.47,10.83,2024-12-27 00:00:00,2024-12-27 00:00:00
ITM-1473,ORD-1239,PROD-101,3,31.91,22.34,2024-12-27 00:00:00,2024-12-27 00:00:00
ITM-1474,ORD-1240,PROD-104,6,29.52,20.66,2024-12-10 00:00:00,2024-12-10 00:00:00
ITM-1475,ORD-1240,PROD-102,6,61.09,42.76,2024-12-10 00:00:00,2024-12-10 00:00:00
ITM-1476,ORD-1241,PROD-105,2,15.47,10.83,2024-12-27 00:00:00,2024-12-27 00:00:00
ITM-1477,ORD-1241,PROD-109,1,30.55,21.38,2024-12-27 00:00:00,2024-12-27 00:00:00
ITM-1478,ORD-1241,PROD-103,7,65.28,45.7,2024-12-27 00:00:00,2024-12-27 00:00:00
ITM-1479,ORD-1242,PROD-106,1,49.09,34.36,2024-12-09 00:00:00,2024-12-09 00:00:00
ITM-1480,ORD-1243,PROD-109,1,30.55,21.38,2024-12-11 00:00:00,2024-12-11 00:00:00
ITM-1481,ORD-1243,PROD-102,9,61.09,42.76,2024-12-11 00:00:00,2024-12-11 00:00:00
ITM-1482,ORD-1243,PROD-110,1,56.62,39.63,2024-12-11 00:00:00,2024-12-11 00:00:00
ITM-1483,ORD-1244,PROD-106,4,49.09,34.36,2024-12-26 00:00:00,2024-12-26 00:00:00
ITM-1484,ORD-1245,PROD-107,4,34.78,24.35,2024-12-21 00:00:00,2024-12-21 00:00:00
ITM-1485,ORD-1246,PROD-101,6,31.91,22.34,2024-12-15 00:00:00,2024-12-15 00:00:00
ITM-1486,ORD-1246,PROD-101,5,31.91,22.34,2024-12-15 00:00:00,2024-12-15 00:00:00
ITM-1487,ORD-1246,PROD-106,1,49.09,34.36,2024-12-15 00:00:00,2024-12-15 00:00:00
ITM-1488,ORD-1247,PROD-110,1,56.62,39.63,2024-12-01 00:00:00,2024-12-01 00:00:00
ITM-1489,ORD-1247,PROD-103,1,65.28,45.7,2024-12-01 00:00:00,2024-12-01 00:00:00
ITM-1490,ORD-1248,PROD-108,1,62.83,43.98,2024-12-11 00:00:00,2024-12-11 00:00:00
ITM-1491,ORD-1248,PROD-102,6,61.09,42.76,2024-12-11 00:00:00,2024-12-11 00:00:00
ITM-1492,ORD-1248,PROD-108,6,62.83,43.98,2024-12-11 00:00:00,2024-12-11 00:00:00
ITM-1493,ORD-1249,PROD-109,5,30.55,21.38,2024-12-24 00:00:00,2024-12-24 00:00:00
ITM-1494,ORD-1250,PROD-102,7,61.09,42.76,2024-12-05 00:00:00,2024-12-05 00:00:00
ITM-1495,ORD-1250,PROD-104,3,29.52,20.66,2024-12-05 00:00:00,2024-12-05 00:00:00
ITM-1496,ORD-1250,PROD-109,3,30.55,21.38,2024-12-05 00:00:00,2024-12-05 00:00:00
ITM-1497,ORD-1251,PROD-109,6,30.55,21.38,2024-12-04 00:00:00,2024-12-04 00:00:00
